original_sentence,dialect_city_id,dialect_province_id,dialect_country_id,dialect_region_id,dataset_name
روح ر بنا يا خد ك ا نت و ا مثا ك من الجما عة المنحلة جا يين د لو قتى تتشطر و ا على ر ئيس الجمهو ر ية علشا ن بقى ر ا جل عجو ز و مش قا در لكم كنتو ا فيين لما كا ن فى عز شبا بة,,,eg,nile_basin,aoc
والبلد هيه اللى عملت كده فى شبابها ! ! !,,,eg,nile_basin,aoc
ربنا يشفيك يا ابراهيم من الحاله المريضيه اللي انت فيها للاسف طلع عنده مرض الهس هس واسيب بجنون الاضطهاد ربنا يشفيك ياهيما سابقا الكابتن بوحه بعد مباراه الشرطه الحمد لله انك لوكنت رحت عملت محضر كنت دخلت عنبر الخطرين صراحه الحاله خطيره جدا ربنا يشفيك يا بوحه مع اطيب الامنيات بالشطب من سجلات الرياضين والانضمام الي اتحاد البلطجيه المنحرفين مبروك,,,eg,nile_basin,aoc
انا من وجهة نظرى المتواضعة ان برنامج كبير وعالمى وكل الناس بتحبة مكنش ينفع يتناول موضوع بالتفاهة دى ولكن بماان فى حوار لابداء الراىانا عمرى ماكنت اعرف مرتضى منصور قبل كدة واول مرة كنت بشوفة وبسمعة كانت فى الحلقةبس بصراحة انا حسيت انة,,,eg,nile_basin,aoc
ثم الاثار دى مش عرفتنا اصلنا و اننا من نسل الفراعنه العظماء اللى قادوا الحضاره الانسانيه و لا انت عندك عادى انك متعرفش اصلك منين ؟,,,eg,nile_basin,aoc
اول مرة اشوف واحد ليبى بيعرف يتكلم عموما ركب بوابة للسمك الليبي اللي في البحر او اكتب عليه اسمك .,,,eg,nile_basin,aoc
أبو فريده أنت الآن تملك فرصة ذهبية فأنت ومن غير ما نضحك علي بعض الحاكم الفعلي لمصر الآن وأمامك فرصة عظيمة تخلي الشعب كله يبقي معاك ولا يهمك برادعي ولا رشدي ولا غيره من هؤلاء الهلافيت .,,,eg,nile_basin,aoc
اكل لحوم الحمير افرز ظواهر صحية كثيرة لا ينكرها الامغرض . . . فمعظم المصرين ينتمون الي الحزب الوطني بدون تفكير ويعطون اصواتهم لنوابه بدعوي اللي نعرفه احسن من اللي مانعرفوش . . . ونواب هذا الحزب من آكلي هذه اللحوم بينهقوا بكلمة موافقة موافقه . . . ومعظم المصريين بيشجعوا النادي الاهلي اللي بياخد الدوري عمال علي بطال باوامر عليوي وبالطرق المشروعة وغير المشروعة . . . وبرضه اللي نعرفه احسن من اللي منعرفوش . . . ومعظم المصريين بيسمعوا اغاني هابطة ويتفرجوا علي افلام هابطة ولم يعد هناك من يفهم في الفن الجيد الا من رحم ربي . . . وقطار التقم في العالم يمشي الي الامام وعندنا يمشي الي الخلف . . . هذه الظواهر اليجابية لا ينكرها الا مغرض وعميل . . . ربنا يديمها علينا نعمة ويكتر من حميرهم . . .,,,eg,nile_basin,aoc
كنا مستريحين من المتعصبين من الزملكاويه الكام سنه اللى فاتو ياريت تغلبهم 3 علشان منسمعش ليهم صوت السنه دى,,,eg,nile_basin,aoc
انت اللى وديت مصر فى داهيه لقد تواطأت مع النظام ضدنا واخيرا بتغير قانون الاجراءات الجائية علشان طلعت مصطفى الم يكفك القوانين سئة السمعه التى فصلتها ضد اراده لشعب اتق الله واللهم لاشماته انظر الى اخالك كمال الشاذلى الان واتعظ,,,eg,nile_basin,aoc
حتى الغريب رقضكوا وموش طايق يسمع اسم النادى ابو قرن,,,eg,nile_basin,aoc
أيوة الجزائر أحق حتي لو كان المنتخب المصري أفضل ، لأن كاس العالم كان ليها تصفيات من ست مباريات وسابعة فاصلة ، وماكناش أحسن,,,eg,nile_basin,aoc
اقولها بصراحة ومرارة واسى على الشركة الى كانت موضع حسد من كل خط حلوان اقول احنا برضوا لنا يد فيها اسئلوا الكسلانين والمزواغين ولاالبياعين ولاالمراوح الى فى الجوامع تهوى على النايمين و الى فى التكيف قافلين ونايمين ولا ولا ولا 00000000 بعد دا كلة يناس مش فى ناس مظلومين ناس كانت عارف شغلها وكويسين اسالك يارب ان ترحمنا من المناقين الكدابين الى كانوا بين الشرفاء مستخبين ا بس ياخسارة يا الف خسارة على الكفئات المتبهدلين وفى ناس ماتوا ولحد انهاردا بندعلهم بالرحمةمن رب العالمين لا الفلوس بتنفع ولا الملاين دى دعوة من فم مظلوم تهد اجدعها حصون انا لست شاعر ولاكن دكلام من القلب المجروح,,,eg,nile_basin,aoc
كفاية بقي فعلا كلام في الموضوع ده . . خلونا في الهم الأكبر وهو حال بلدنا . . . لو ما صحيناش من الغفوة اللي احنا فيها ح يبقي الحال ارديء من كده ومن سيء الي اسوأ . . . وهو ده هدف كل المشاكل المفتعلة في الشهور الأخيرة . . . علشان الناس تتلهي في التفاهات وما تفوقش للهم الكبير . . . هو ده المطلوب والغرض من هذه البرامج ياأستاذة حنان وتأتي بعدهم الشهرة والظهور الاعلامي . . . مع تحياتي لك وتقديري للمقال الرائع,,,eg,nile_basin,aoc
مين اللى سمح باستيراد هذه الأجهزة مش الحكومة خلاص تدفع الثمن وتعويض للمواطنين عن الأضرار الناجمة عن هذا القرار,,,eg,nile_basin,aoc
متستبعدش اى شىء عن هذا الشىء عابد المال كل حياتة الفلوس بس اكيد الفلوس بتاع جريدة اليهود كتيرة المرة دى يا علاء شايل الشنطة ه,,,eg,nile_basin,aoc
شكرا لليوم السابع والله يكون فى عون محرر التعليقات على اللى بيقراه . وارجو نشر ردى اللى اصبح ديباجه على الاشخاص اللى مخهم فاضى وحتى مش عايزين يتعبوا نفسهم ويقروا ويفهموا تفسير الحاجات اللى بيعملوا لها كوبى وبيست . .,,,eg,nile_basin,aoc
عايزين يتساو يالمهندسين قال ؟ ؟ ؟,,,eg,nile_basin,aoc
لكن لما قطر يقع وناس تمكوت ولا تسمع صوته وهو الوقتى بيتفسح فى شرم .,,,eg,nile_basin,aoc
وقلبي اللي ضاع,,,eg,nile_basin,aoc
يا جماعة الشرطة بتاعتنا بتعمل بمبدأ السجن للجدعان وليس للبلطجية ، يعنى أنا شايف إن سيادة اللواء غلطان كان المفروض يقبض على الأهالى اللى قطعوا الطريق ويزجوا بهم فى السجن ! ! !,,,eg,nile_basin,aoc
اشطبوه تماما,,,eg,nile_basin,aoc
والله انتوا اشرتواا باشارلت ذيكوا بس المخرج طبعا كان مركز على الزمالك وبس وكل اللى فى الاستاد شاف الحركات دى وناس صورتها فيديو اخبطوا راسكوا فى الحيط وبرده مافزتوش وقدرنا نتعادل وضاع الفوز ونجح الحكم الاخمر فى احمرفى مهمته وتنفيذ التعليات,,,eg,nile_basin,aoc
أنهم عايزين أي حد وخلاص علشان يشيلوا مبارك وده غلط,,,eg,nile_basin,aoc
هو سيادتك يادكتوره نيفين كشري شايفه ان الناس كلها غلط وانتي اللي صح ولا ايه ظروفك بالظبط ولا خالف تعرف,,,eg,nile_basin,aoc
فعلا الزماللك فى اشد الحاجة لابراهيم سعيد بصراحة قلة الادب بتاعتهم ناقصة ابراهيم كمان يكملها عشان تبقى قلة ادبهم 100 على 100 وبالمرة تعاقدوا مع باتيستا وهوجن اهم ينفعوا ابراهيم حسن فى خناقاتة وسلملى على جماهير الحمار الابيض ومدربية البلطجية ه,,,eg,nile_basin,aoc
أحمد حلمى احسن كوميديان فى العالم بجد انا بموت فية وفى كل اللى بيحبوة ربننا يوفقك يا حلمى .,,,eg,nile_basin,aoc
وعلى رأى المثل يا مربى فى غير ولدك يا بانى فى غير ملكك بكرة الريح تطيره وراح مرتضى وجه الحس وابرهيم الصحاف وعمر حالكم ما حينصلح طب مجرد تنويم ومسكن مؤقت وبكرة تفتكروا بالمة ده وجهة دة لسة بينط من فوق الصور,,,eg,nile_basin,aoc
مبسوط وراضى . .,,,eg,nile_basin,aoc
رجال الشرطة ووزارة الداخلية مش فاضيين . . يعنى يسيبوا الوحشين اللى بيصلوا . ويروحوا يمسكوا الحلوين بتوع المخدرات والبلطجية . . بقى دى تبقى بلد يا ناس !,,,eg,nile_basin,aoc
اللى عايز بس اقوله ان احنا لازم نصحى القومية المصرية ونريح شوية مفهوم القومية الدينية يعنى مسلم ومسيحى لا مافيش كده اسمها انا مصرى يعنى اعلاء الجنس اولا على كل شئ وده مش هييجى الا لما نتنصل من السلفية والتخلف اللى فينا وعلى فكرة لما اقول سلفية وتخلف ما اقصدش المسلمين بس والمسيحيين كمان لازم يبطلوا نغمة انهم مضطهدين دى عشان بقت بايخة جدا وكانكم دخلاء على البلد لازم ياجماعة نصحى قوميتنا المصرية الاول,,,eg,nile_basin,aoc
واما فلم ليه يا دنيا فنزل في وقت كان السينما بتعرف تراجع وكانت افلام المقاولات هي اللي ماشيا مش افلام المحترمة زي فلم ليه يادنيا,,,eg,nile_basin,aoc
لسنا ضد الحكومة و لكن ضد الفقر و معدلاته التى بتزيد ضد التضخم و ارتفاع الاسعار نريد عدالة فى توزيع الثروات اى لا يزداد الفقير فقرا و يزداد الغنى غنا نريد تامينصحى عادل نريد مواصلات مريحة مش زحمة نريد ان نعمل ونرى نتيجة اعمالنا فى ميزانية الدولة مش الارقام فى وادى و التضخم فى وادى,,,eg,nile_basin,aoc
